Locus	Allele	Group.0	Group.1
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-132	0.04878	0.08744
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-14	0.0061	0.00448
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-140	0.04268	0.02018
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-145	0.0061	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-147	0.0122	0.01794
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-156	0	0.02018
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-157	0.0122	0.00897
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-158	0	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-16	0.0122	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-184	0.09146	0.05605
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-186	0.02439	0.03139
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-192	0.01829	0.02242
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-194	0.03659	0.04709
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-211	0	0.00673
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-219	0.02439	0.03587
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-220	0	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-221	0.0061	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-242	0.03049	0.02018
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-243	0	0.00897
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-246	0.03049	0.02018
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-26	0.0061	0
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-28	0	0.00448
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-30	0.05488	0.03812
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-39	0	0.00673
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-50	0.0061	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-58	0	0.00224
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-6	0	0.00673
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-61	0	0.00448
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-91	0.31707	0.31614
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.06098	0.04933
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-1	0.05488	0.02691
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-10	0	0.00448
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-11	0.0061	0.00224
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-13	0.04878	0.03812
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-14	0	0.00224
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-16	0.05488	0.03587
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-17	0.0122	0
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-18	0.52439	0.56726
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-19	0.0061	0
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-2	0	0.00224
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-20	0.0061	0.0157
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-22	0.0061	0.02691
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-23	0.0122	0.00897
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-3	0.0061	0.01121
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-4	0.04878	0.08969
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-5	0.06707	0.03363
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-6	0.0061	0.00448
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-7	0.07927	0.07623
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-9	0	0.00448
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0	0.00224
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-1	0.10976	0.14574
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-10	0.0061	0.01121
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-11	0.48171	0.5426
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-12	0.07927	0.04933
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-19	0.02439	0.01794
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-3	0.13415	0.09641
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-4	0.06707	0.06278
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-5	0.01829	0.03139
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-9	0.07927	0.04036
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.0061	0
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-1	0.79878	0.74215
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-11	0.0122	0.03139
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-13	0.01829	0.02466
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-16	0.0061	0.00673
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-19	0	0.00224
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-2	0.14634	0.16816
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-4	0.0122	0.02466
