Locus	Allele	Group.0	Group.1
DQB1	HLA-DQB1w1-0-0-0-0-0-0-0-0-0-0-0-1	0.04878	0.09193
DQB1	HLA-DQB1w10-0-0-0-0-0-0-0-0-0-0-0-9	0.06707	0.03812
DQB1	HLA-DQB1w11-0-0-0-0-0-0-0-0-0-0-0-19	0.02439	0.01794
DQB1	HLA-DQB1w11-0-0-0-0-0-0-0-0-0-0-0-9	0.0122	0.00224
DQB1	HLA-DQB1w13-0-0-0-0-0-0-0-0-0-0-0-10	0.0061	0.01121
DQB1	HLA-DQB1w14-0-0-0-0-0-0-0-0-0-0-0-11	0.48171	0.5426
DQB1	HLA-DQB1w14-0-0-0-0-0-0-0-0-0-0-0-12	0.07927	0.04933
DQB1	HLA-DQB1w16-0-0-0-0-0-0-0-0-0-0-0-4	0.01829	0.01345
DQB1	HLA-DQB1w17-0-0-0-0-0-0-0-0-0-0-0-1	0.06098	0.05381
DQB1	HLA-DQB1w26-0-0-0-0-0-0-0-0-0-0-0-3	0	0.00224
DQB1	HLA-DQB1w4-0-0-0-0-0-0-0-0-0-0-0-3	0.13415	0.09417
DQB1	HLA-DQB1w6-0-0-0-0-0-0-0-0-0-0-0-4	0.04878	0.04933
DQB1	HLA-DQB1w7-0-0-0-0-0-0-0-0-0-0-0-5	0.01829	0.03139
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.0061	0
DPB1	HLA-DPB1w1-0-0-0-0-0-0-0-0-0-1	0.10366	0.12332
DPB1	HLA-DPB1w1-0-0-0-0-0-0-0-0-0-2	0.0122	0.00224
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-1	0.69512	0.61883
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-11	0.0122	0.03139
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-13	0.01829	0.02466
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-16	0.0061	0.00673
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-2	0.09756	0.13004
DPB1	HLA-DPB1w2-0-0-0-0-0-0-0-0-0-4	0.0122	0.02466
DPB1	HLA-DPB1w3-0-0-0-0-0-0-0-0-0-19	0	0.00224
DPB1	HLA-DPB1w3-0-0-0-0-0-0-0-0-0-2	0.03659	0.03587
