Locus	Allele	Group.0	Group.1
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-115	0.03103	0.01703
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-117	0.01313	0.00852
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-119	0.02983	0.02433
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-120	0.05847	0.05596
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-123	0	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-124	0.00119	0.00365
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-132	0.06444	0.07664
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-14	0.00716	0.00852
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-140	0.0358	0.02433
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-145	0.00835	0.00973
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-147	0.01671	0.01582
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-156	0.01909	0.02676
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-157	0.01909	0.0073
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-158	0	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-16	0.00597	0.0073
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-166	0.00119	0
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-184	0.07995	0.05596
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-186	0.04177	0.02676
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-19	0.00358	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-190	0.00119	0
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-192	0.02625	0.0292
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-194	0.05609	0.04745
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-208	0	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-209	0.00119	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-211	0.00955	0.00852
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-219	0.03103	0.0365
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-220	0.00119	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-221	0.00597	0.00365
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-242	0.01313	0.01338
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-243	0.00597	0.00852
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-246	0.01909	0.01703
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-26	0.00119	0
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-28	0.00835	0.01217
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-30	0.06563	0.04988
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-39	0.01074	0.00852
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-4	0.00477	0.00365
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-50	0.00835	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-58	0	0.00243
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-6	0.00716	0.01825
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-61	0	0.00243
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-65	0.00239	0.00243
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-73	0.00119	0
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-82	0	0.00122
B	HLA-Bw0-0-0-0-0-0-0-0-0-0-0-0-0-0-91	0.11217	0.20073
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.10143	0.07178
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-1	0.10263	0.04501
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-10	0.00358	0.00487
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-11	0.00955	0.00852
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-13	0.11098	0.07178
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-14	0.00955	0.00852
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-16	0.09547	0.09002
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-17	0.02267	0.01095
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-18	0.10263	0.30779
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-19	0.00477	0.00122
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-2	0.01551	0.00973
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-20	0.02148	0.0219
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-21	0.00119	0
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-22	0.03938	0.03406
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-23	0.00716	0.0073
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-3	0.01074	0.0146
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-4	0.09547	0.1472
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-5	0.09785	0.05109
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-6	0.00597	0.00487
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-7	0.13962	0.08516
DRB1	HLA-DRB1w0-0-0-0-0-0-0-0-0-0-0-0-9	0.00239	0.00365
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-0	0.00239	0.00122
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-1	0.19809	0.21046
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-10	0.01074	0.01095
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-11	0.09547	0.29684
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-12	0.10024	0.09854
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-19	0.02745	0.02433
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-3	0.22554	0.15207
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-4	0.142	0.09002
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-5	0.03938	0.03041
DQB1	HLA-DQB1w0-0-0-0-0-0-0-0-0-0-0-0-9	0.15871	0.08516
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-0	0.00119	0
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-1	0.72554	0.7129
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-11	0.02387	0.0292
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-13	0.03222	0.02311
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-16	0.00835	0.00973
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-19	0	0.00122
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-2	0.17064	0.17762
DPB1	HLA-DPB1w0-0-0-0-0-0-0-0-0-0-4	0.03819	0.0438
